rcid,country_code,date,pro_climate_vote,abstain_from_vote
5242,SD,2012-12-21,1,0
5242,SS,2012-12-21,0,0
5242,IR,2012-12-21,1,0
5242,TR,2012-12-21,1,0
5242,IQ,2012-12-21,1,0
5242,EG,2012-12-21,1,0
5242,SY,2012-12-21,1,0
5242,LB,2012-12-21,1,0
5242,JO,2012-12-21,1,0
5242,IL,2012-12-21,0,0
5242,SA,2012-12-21,1,0
5242,YE,2012-12-21,1,0
5242,KW,2012-12-21,1,0
5242,BH,2012-12-21,1,0
5242,QA,2012-12-21,1,0
5242,AE,2012-12-21,1,0
5242,OM,2012-12-21,1,0
5242,AF,2012-12-21,1,0
5242,TJ,2012-12-21,1,0
5242,KG,2012-12-21,1,0
5242,UZ,2012-12-21,1,0
5242,KZ,2012-12-21,1,0
5242,CN,2012-12-21,1,0
5242,MN,2012-12-21,1,0
5242,KP,2012-12-21,1,0
5242,KR,2012-12-21,1,0
5242,JP,2012-12-21,1,0
5242,IN,2012-12-21,1,0
5242,BT,2012-12-21,1,0
5242,PK,2012-12-21,1,0
5242,BD,2012-12-21,1,0
5242,MM,2012-12-21,1,0
5242,LK,2012-12-21,1,0
5242,MV,2012-12-21,1,0
5242,NP,2012-12-21,1,0
5242,TH,2012-12-21,1,0
5242,KH,2012-12-21,1,0
5242,LA,2012-12-21,1,0
5242,VN,2012-12-21,1,0
5242,MY,2012-12-21,1,0
5242,SG,2012-12-21,1,0
5242,BN,2012-12-21,1,0
5242,PH,2012-12-21,1,0
5242,ID,2012-12-21,1,0
5242,TL,2012-12-21,1,0
5242,AU,2012-12-21,0,0
5242,NZ,2012-12-21,1,0
5242,VU,2012-12-21,0,1
5242,SB,2012-12-21,1,0
5242,TV,2012-12-21,1,0
5242,FJ,2012-12-21,1,0
5242,TO,2012-12-21,0,1
5242,NR,2012-12-21,0,0
5242,MH,2012-12-21,0,0
5242,PW,2012-12-21,0,0
5242,FM,2012-12-21,0,0
5242,WS,2012-12-21,1,0
5243,US,2012-12-21,1,0
5243,CA,2012-12-21,1,0
5243,BS,2012-12-21,1,0
5243,CU,2012-12-21,0,0
5243,HT,2012-12-21,1,0
5243,DO,2012-12-21,1,0
5243,JM,2012-12-21,1,0
5243,TT,2012-12-21,1,0
5243,BB,2012-12-21,1,0
5243,DM,2012-12-21,1,0
5243,GD,2012-12-21,1,0
5243,LC,2012-12-21,1,0
5243,VC,2012-12-21,1,0
5243,KN,2012-12-21,1,0
5243,MX,2012-12-21,1,0
5243,BZ,2012-12-21,1,0
5243,GT,2012-12-21,1,0
5243,HN,2012-12-21,1,0
5243,SV,2012-12-21,1,0
5243,NI,2012-12-21,0,0
5243,CR,2012-12-21,1,0
5243,PA,2012-12-21,1,0
5243,CO,2012-12-21,1,0
5243,VE,2012-12-21,0,0
5243,GY,2012-12-21,1,0
5243,SR,2012-12-21,1,0
5243,EC,2012-12-21,0,1
5243,PE,2012-12-21,1,0
5243,BR,2012-12-21,1,0
5243,BO,2012-12-21,0,0
5243,PY,2012-12-21,1,0
5243,CL,2012-12-21,1,0
5243,AR,2012-12-21,1,0
5243,UY,2012-12-21,1,0
5243,GB,2012-12-21,1,0
5243,IE,2012-12-21,1,0
5243,NL,2012-12-21,1,0
5243,BE,2012-12-21,1,0
5243,LU,2012-12-21,1,0
5243,FR,2012-12-21,1,0
5243,MC,2012-12-21,1,0
5243,LI,2012-12-21,1,0
5243,CH,2012-12-21,1,0
5243,ES,2012-12-21,1,0
5243,AD,2012-12-21,1,0
5243,PT,2012-12-21,1,0
5243,DE,2012-12-21,1,0
5243,PL,2012-12-21,1,0
5243,AT,2012-12-21,1,0
5243,HU,2012-12-21,1,0
5243,CZ,2012-12-21,1,0
5243,SK,2012-12-21,1,0
5243,IT,2012-12-21,1,0
5243,SM,2012-12-21,1,0
5243,MT,2012-12-21,1,0
5243,AL,2012-12-21,1,0
5243,ME,2012-12-21,1,0
5243,MK,2012-12-21,1,0
5243,HR,2012-12-21,1,0
5243,YU,2012-12-21,1,0
5243,BA,2012-12-21,1,0
5243,SI,2012-12-21,1,0
5243,GR,2012-12-21,1,0
5243,CY,2012-12-21,1,0
5243,BG,2012-12-21,1,0
5243,MD,2012-12-21,1,0
5243,RO,2012-12-21,1,0
5243,RU,2012-12-21,1,0
5243,EE,2012-12-21,1,0
5243,LV,2012-12-21,1,0
5243,LT,2012-12-21,1,0
5243,BY,2012-12-21,1,0
5243,AM,2012-12-21,1,0
5243,GE,2012-12-21,1,0
5243,AZ,2012-12-21,1,0
5243,FI,2012-12-21,1,0
5243,SE,2012-12-21,1,0
5243,NO,2012-12-21,1,0
5243,DK,2012-12-21,1,0
5243,IS,2012-12-21,1,0
5243,CV,2012-12-21,1,0
5243,GW,2012-12-21,1,0
5243,GQ,2012-12-21,1,0
5243,GM,2012-12-21,1,0
5243,ML,2012-12-21,0,1
5243,SN,2012-12-21,1,0
5243,BJ,2012-12-21,1,0
5243,MR,2012-12-21,0,0
5243,NE,2012-12-21,1,0
5243,CI,2012-12-21,1,0
5243,GN,2012-12-21,1,0
5243,BF,2012-12-21,1,0
5243,LR,2012-12-21,1,0
5243,SL,2012-12-21,1,0
5243,GH,2012-12-21,1,0
5243,TG,2012-12-21,1,0
5243,CM,2012-12-21,1,0
5243,NG,2012-12-21,1,0
5243,GA,2012-12-21,1,0
5243,TD,2012-12-21,1,0
5243,CG,2012-12-21,1,0
5243,CD,2012-12-21,1,0
5243,UG,2012-12-21,1,0
5243,KE,2012-12-21,1,0
5243,TZ,2012-12-21,1,0
5243,BI,2012-12-21,1,0
5243,RW,2012-12-21,1,0
5243,DJ,2012-12-21,0,0
5243,ET,2012-12-21,1,0
5243,ER,2012-12-21,1,0
5243,AO,2012-12-21,1,0
5243,MZ,2012-12-21,1,0
5243,ZM,2012-12-21,1,0
5243,ZW,2012-12-21,0,1
5243,MW,2012-12-21,1,0
5243,ZA,2012-12-21,0,1
5243,"NA",2012-12-21,0,1
5243,LS,2012-12-21,1,0
5243,BW,2012-12-21,1,0
5243,MG,2012-12-21,1,0
5243,KM,2012-12-21,0,0
5243,MU,2012-12-21,0,1
5243,SC,2012-12-21,1,0
5243,MA,2012-12-21,0,0
5243,DZ,2012-12-21,0,0
5243,TN,2012-12-21,0,0
5243,LY,2012-12-21,0,0
5243,SD,2012-12-21,0,0
5243,SS,2012-12-21,1,0
5243,IR,2012-12-21,0,0
5243,TR,2012-12-21,0,0
5243,IQ,2012-12-21,0,0
5243,EG,2012-12-21,0,0
5243,SY,2012-12-21,0,0
5243,LB,2012-12-21,0,0
5243,JO,2012-12-21,0,0
5243,IL,2012-12-21,1,0
5243,SA,2012-12-21,0,0
5243,YE,2012-12-21,0,0
5243,KW,2012-12-21,0,0
5243,BH,2012-12-21,0,0
5243,QA,2012-12-21,0,0
5243,AE,2012-12-21,0,0
5243,OM,2012-12-21,0,0
5243,AF,2012-12-21,0,1
5243,TJ,2012-12-21,1,0
5243,KG,2012-12-21,1,0
5243,KZ,2012-12-21,1,0
5243,CN,2012-12-21,0,1
5243,MN,2012-12-21,1,0
5243,KP,2012-12-21,0,0
5243,KR,2012-12-21,1,0
5243,JP,2012-12-21,1,0
5243,IN,2012-12-21,1,0
5243,BT,2012-12-21,1,0
5243,PK,2012-12-21,0,0
5243,BD,2012-12-21,0,1
5243,MM,2012-12-21,1,0
5243,LK,2012-12-21,0,1
5243,MV,2012-12-21,0,0
5243,NP,2012-12-21,1,0
5243,TH,2012-12-21,1,0
5243,KH,2012-12-21,1,0
5243,MY,2012-12-21,0,0
5243,SG,2012-12-21,1,0
5243,BN,2012-12-21,0,1
5243,PH,2012-12-21,1,0
5243,ID,2012-12-21,0,0
5243,TL,2012-12-21,1,0
5243,AU,2012-12-21,1,0
5243,PG,2012-12-21,1,0
5243,NZ,2012-12-21,1,0
5243,VU,2012-12-21,1,0
5243,SB,2012-12-21,1,0
5243,TV,2012-12-21,1,0
5243,FJ,2012-12-21,1,0
5243,TO,2012-12-21,1,0
5243,NR,2012-12-21,1,0
5243,MH,2012-12-21,1,0
5243,PW,2012-12-21,1,0
5243,FM,2012-12-21,1,0
5243,WS,2012-12-21,1,0
5305,US,2013-12-20,1,0
5305,CA,2013-12-20,1,0
5305,BS,2013-12-20,1,0
5305,CU,2013-12-20,0,1
5305,HT,2013-12-20,1,0
5305,DO,2013-12-20,1,0
5305,JM,2013-12-20,1,0
5305,TT,2013-12-20,1,0
5305,BB,2013-12-20,1,0
5305,GD,2013-12-20,1,0
5305,LC,2013-12-20,1,0
5305,VC,2013-12-20,1,0
5305,AG,2013-12-20,1,0
5305,MX,2013-12-20,1,0
5305,BZ,2013-12-20,1,0
5305,GT,2013-12-20,1,0
5305,HN,2013-12-20,1,0
5305,SV,2013-12-20,1,0
5305,NI,2013-12-20,0,1
5305,CR,2013-12-20,1,0
5305,CO,2013-12-20,1,0
5305,VE,2013-12-20,0,1
5305,GY,2013-12-20,1,0
5305,SR,2013-12-20,1,0
5305,EC,2013-12-20,0,1
5305,PE,2013-12-20,1,0
5305,BR,2013-12-20,1,0
5305,BO,2013-12-20,0,0
5305,PY,2013-12-20,1,0
5305,CL,2013-12-20,1,0
5305,AR,2013-12-20,1,0
5305,UY,2013-12-20,1,0
5305,GB,2013-12-20,1,0
5305,IE,2013-12-20,1,0
5305,NL,2013-12-20,1,0
5305,BE,2013-12-20,1,0
5305,LU,2013-12-20,1,0
5305,FR,2013-12-20,1,0
5305,MC,2013-12-20,1,0
5305,LI,2013-12-20,1,0
5305,CH,2013-12-20,1,0
5305,ES,2013-12-20,1,0
5305,AD,2013-12-20,1,0
5305,PT,2013-12-20,1,0
5305,DE,2013-12-20,1,0
5305,PL,2013-12-20,1,0
5305,AT,2013-12-20,1,0
5305,HU,2013-12-20,1,0
5305,CZ,2013-12-20,1,0
5305,SK,2013-12-20,1,0
5305,IT,2013-12-20,1,0
5305,SM,2013-12-20,1,0
5305,MT,2013-12-20,1,0
5305,AL,2013-12-20,1,0
5305,ME,2013-12-20,1,0
5305,MK,2013-12-20,1,0
5305,HR,2013-12-20,1,0
5305,YU,2013-12-20,1,0
5305,BA,2013-12-20,1,0
5305,SI,2013-12-20,1,0
5305,GR,2013-12-20,1,0
5305,CY,2013-12-20,1,0
5305,BG,2013-12-20,1,0
5305,MD,2013-12-20,1,0
5305,RO,2013-12-20,1,0
5305,RU,2013-12-20,1,0
5305,EE,2013-12-20,1,0
5305,LV,2013-12-20,1,0
5305,LT,2013-12-20,1,0
5305,UA,2013-12-20,1,0
5305,BY,2013-12-20,1,0
5305,AM,2013-12-20,1,0
5305,GE,2013-12-20,1,0
5305,AZ,2013-12-20,1,0
5305,FI,2013-12-20,1,0
5305,SE,2013-12-20,1,0
5305,NO,2013-12-20,1,0
5305,DK,2013-12-20,1,0
5305,IS,2013-12-20,1,0
5305,CV,2013-12-20,1,0
5305,ST,2013-12-20,1,0
5305,GW,2013-12-20,1,0
5305,GQ,2013-12-20,1,0
5305,GM,2013-12-20,1,0
5305,SN,2013-12-20,1,0
5305,BJ,2013-12-20,1,0
5305,MR,2013-12-20,0,1
5305,NE,2013-12-20,1,0
5305,CI,2013-12-20,1,0
5305,BF,2013-12-20,1,0
5305,SL,2013-12-20,1,0
5305,GH,2013-12-20,1,0
5305,TG,2013-12-20,1,0
5305,CM,2013-12-20,1,0
5305,NG,2013-12-20,1,0
5305,GA,2013-12-20,1,0
5305,TD,2013-12-20,1,0
5305,CG,2013-12-20,1,0
5305,CD,2013-12-20,0,1
5305,UG,2013-12-20,1,0
5305,KE,2013-12-20,1,0
5305,TZ,2013-12-20,1,0
5305,BI,2013-12-20,1,0
5305,RW,2013-12-20,1,0
5305,SO,2013-12-20,1,0
5305,DJ,2013-12-20,0,1
5305,ET,2013-12-20,1,0
5305,ER,2013-12-20,1,0
5305,AO,2013-12-20,1,0
5305,MZ,2013-12-20,1,0
5305,ZM,2013-12-20,1,0
5305,MW,2013-12-20,1,0
5305,ZA,2013-12-20,0,1
5305,"NA",2013-12-20,0,1
5305,LS,2013-12-20,1,0
5305,BW,2013-12-20,1,0
5305,SZ,2013-12-20,1,0
5305,MG,2013-12-20,1,0
5305,KM,2013-12-20,1,0
5305,MU,2013-12-20,1,0
5305,SC,2013-12-20,1,0
5305,MA,2013-12-20,0,1
5305,DZ,2013-12-20,1,0
5305,TN,2013-12-20,0,1
5305,LY,2013-12-20,0,1
5305,SD,2013-12-20,0,1
5305,TR,2013-12-20,0,1
5305,IQ,2013-12-20,0,1
5305,EG,2013-12-20,0,1
5305,SY,2013-12-20,0,1
5305,LB,2013-12-20,0,1
5305,JO,2013-12-20,0,1
5305,IL,2013-12-20,1,0
5305,SA,2013-12-20,0,1
5305,YE,2013-12-20,0,1
5305,KW,2013-12-20,0,1
5305,BH,2013-12-20,0,1
5305,QA,2013-12-20,0,1
5305,AE,2013-12-20,0,1
5305,OM,2013-12-20,0,1
5305,AF,2013-12-20,1,0
5305,TJ,2013-12-20,1,0
5305,KG,2013-12-20,1,0
5305,UZ,2013-12-20,1,0
5305,KZ,2013-12-20,1,0
5305,CN,2013-12-20,1,0
5305,MN,2013-12-20,1,0
5305,KP,2013-12-20,0,1
5305,KR,2013-12-20,1,0
5305,JP,2013-12-20,1,0
5305,IN,2013-12-20,1,0
5305,BT,2013-12-20,1,0
5305,PK,2013-12-20,0,1
5305,BD,2013-12-20,0,1
5305,MM,2013-12-20,1,0
5305,LK,2013-12-20,1,0
5305,MV,2013-12-20,0,1
5305,NP,2013-12-20,1,0
5305,TH,2013-12-20,1,0
5305,KH,2013-12-20,1,0
5305,LA,2013-12-20,0,1
5305,VN,2013-12-20,1,0
5305,MY,2013-12-20,0,1
5305,SG,2013-12-20,1,0
5305,BN,2013-12-20,0,1
5305,PH,2013-12-20,1,0
5305,ID,2013-12-20,0,1
5305,TL,2013-12-20,1,0
5305,AU,2013-12-20,1,0
5305,PG,2013-12-20,1,0
5305,SB,2013-12-20,1,0
5305,KI,2013-12-20,1,0
5305,TV,2013-12-20,1,0
5305,MH,2013-12-20,1,0
5305,PW,2013-12-20,1,0
5305,FM,2013-12-20,1,0
5305,WS,2013-12-20,1,0
5307,US,2013-12-20,0,0
5307,CA,2013-12-20,0,0
5307,BS,2013-12-20,1,0
5307,CU,2013-12-20,1,0
5307,HT,2013-12-20,1,0
5307,DO,2013-12-20,1,0
5307,JM,2013-12-20,1,0
5307,TT,2013-12-20,1,0
5307,BB,2013-12-20,1,0
5307,GD,2013-12-20,1,0
5307,LC,2013-12-20,1,0
5307,VC,2013-12-20,1,0
5307,AG,2013-12-20,1,0
5307,MX,2013-12-20,1,0
5307,BZ,2013-12-20,1,0
5307,GT,2013-12-20,1,0
5307,HN,2013-12-20,1,0
5307,SV,2013-12-20,1,0
5307,NI,2013-12-20,1,0
5307,CR,2013-12-20,1,0
5307,CO,2013-12-20,1,0
5307,VE,2013-12-20,1,0
5307,GY,2013-12-20,1,0
5307,SR,2013-12-20,1,0
5307,EC,2013-12-20,1,0
5307,PE,2013-12-20,1,0
5307,BR,2013-12-20,1,0
5307,BO,2013-12-20,1,0
5307,PY,2013-12-20,1,0
5307,CL,2013-12-20,1,0
5307,AR,2013-12-20,1,0
5307,UY,2013-12-20,1,0
5307,GB,2013-12-20,1,0
5307,IE,2013-12-20,1,0
5307,NL,2013-12-20,1,0
5307,BE,2013-12-20,1,0
5307,LU,2013-12-20,1,0
5307,FR,2013-12-20,1,0
5307,MC,2013-12-20,1,0
5307,LI,2013-12-20,1,0
5307,CH,2013-12-20,1,0
5307,ES,2013-12-20,1,0
5307,AD,2013-12-20,1,0
5307,PT,2013-12-20,1,0
5307,DE,2013-12-20,1,0
5307,PL,2013-12-20,1,0
5307,AT,2013-12-20,1,0
5307,HU,2013-12-20,1,0
5307,CZ,2013-12-20,1,0
5307,SK,2013-12-20,1,0
5307,IT,2013-12-20,1,0
5307,SM,2013-12-20,1,0
5307,MT,2013-12-20,1,0
5307,AL,2013-12-20,1,0
5307,ME,2013-12-20,1,0
5307,MK,2013-12-20,1,0
5307,HR,2013-12-20,1,0
5307,YU,2013-12-20,1,0
5307,BA,2013-12-20,1,0
5307,SI,2013-12-20,1,0
5307,GR,2013-12-20,1,0
5307,CY,2013-12-20,1,0
5307,BG,2013-12-20,1,0
5307,MD,2013-12-20,1,0
5307,RO,2013-12-20,1,0
5307,RU,2013-12-20,1,0
5307,EE,2013-12-20,1,0
5307,LV,2013-12-20,1,0
5307,LT,2013-12-20,1,0
5307,UA,2013-12-20,1,0
5307,BY,2013-12-20,1,0
5307,AM,2013-12-20,1,0
5307,GE,2013-12-20,1,0
5307,AZ,2013-12-20,1,0
5307,FI,2013-12-20,1,0
5307,SE,2013-12-20,1,0
5307,NO,2013-12-20,1,0
5307,DK,2013-12-20,1,0
5307,IS,2013-12-20,1,0
5307,CV,2013-12-20,1,0
5307,ST,2013-12-20,1,0
5307,GW,2013-12-20,1,0
5307,GM,2013-12-20,1,0
5307,SN,2013-12-20,1,0
5307,BJ,2013-12-20,1,0
5307,MR,2013-12-20,1,0
5307,NE,2013-12-20,1,0
5307,CI,2013-12-20,1,0
5307,BF,2013-12-20,1,0
5307,SL,2013-12-20,1,0
5307,GH,2013-12-20,1,0
5307,TG,2013-12-20,1,0
5307,CM,2013-12-20,0,1
5307,GA,2013-12-20,1,0
5307,TD,2013-12-20,1,0
5307,CD,2013-12-20,1,0
5307,UG,2013-12-20,1,0
5307,KE,2013-12-20,1,0
5307,TZ,2013-12-20,1,0
5307,BI,2013-12-20,1,0
5307,SO,2013-12-20,1,0
5307,DJ,2013-12-20,1,0
5307,ET,2013-12-20,1,0
5307,ER,2013-12-20,1,0
5307,AO,2013-12-20,1,0
5307,MZ,2013-12-20,1,0
5307,ZM,2013-12-20,1,0
5307,ZW,2013-12-20,1,0
5307,MW,2013-12-20,1,0
5307,ZA,2013-12-20,1,0
5307,"NA",2013-12-20,1,0
5307,LS,2013-12-20,1,0
5307,BW,2013-12-20,1,0
5307,SZ,2013-12-20,1,0
5307,MG,2013-12-20,1,0
5307,KM,2013-12-20,1,0
5307,MU,2013-12-20,1,0
5307,SC,2013-12-20,1,0
5307,MA,2013-12-20,1,0
5307,DZ,2013-12-20,1,0
5307,TN,2013-12-20,1,0
5307,LY,2013-12-20,1,0
5307,SD,2013-12-20,1,0
5307,IR,2013-12-20,1,0
5307,TR,2013-12-20,1,0
5307,IQ,2013-12-20,1,0
5307,EG,2013-12-20,1,0
5307,SY,2013-12-20,1,0
5307,LB,2013-12-20,1,0
5307,JO,2013-12-20,1,0
5307,IL,2013-12-20,0,0
5307,SA,2013-12-20,1,0
5307,YE,2013-12-20,1,0
5307,KW,2013-12-20,1,0
5307,BH,2013-12-20,1,0
5307,QA,2013-12-20,1,0
5307,AE,2013-12-20,1,0
5307,OM,2013-12-20,1,0
5307,AF,2013-12-20,1,0
5307,TJ,2013-12-20,1,0
5307,KG,2013-12-20,1,0
5307,UZ,2013-12-20,1,0
5307,KZ,2013-12-20,1,0
5307,CN,2013-12-20,1,0
5307,MN,2013-12-20,1,0
5307,KP,2013-12-20,1,0
5307,KR,2013-12-20,1,0
5307,JP,2013-12-20,1,0
5307,IN,2013-12-20,1,0
5307,BT,2013-12-20,1,0
5307,PK,2013-12-20,1,0
5307,BD,2013-12-20,1,0
5307,MM,2013-12-20,1,0
5307,LK,2013-12-20,1,0
5307,MV,2013-12-20,1,0
5307,NP,2013-12-20,1,0
5307,TH,2013-12-20,1,0
5307,KH,2013-12-20,1,0
5307,LA,2013-12-20,1,0
5307,VN,2013-12-20,1,0
5307,MY,2013-12-20,1,0
5307,SG,2013-12-20,1,0
5307,BN,2013-12-20,1,0
5307,PH,2013-12-20,1,0
5307,ID,2013-12-20,1,0
5307,TL,2013-12-20,1,0
5307,AU,2013-12-20,0,0
5307,PG,2013-12-20,0,1
5307,SB,2013-12-20,1,0
5307,KI,2013-12-20,1,0
5307,TV,2013-12-20,1,0
5307,FJ,2013-12-20,1,0
5307,TO,2013-12-20,0,1
5307,MH,2013-12-20,1,0
5307,PW,2013-12-20,0,0
5307,FM,2013-12-20,0,0
5307,WS,2013-12-20,1,0
5462,US,2015-12-22,1,0
5462,CA,2015-12-22,1,0
5462,BS,2015-12-22,1,0
5462,CU,2015-12-22,0,1
5462,HT,2015-12-22,1,0
5462,DO,2015-12-22,1,0
5462,JM,2015-12-22,1,0
5462,TT,2015-12-22,1,0
5462,BB,2015-12-22,1,0
5462,DM,2015-12-22,1,0
5462,GD,2015-12-22,1,0
5462,LC,2015-12-22,1,0
5462,VC,2015-12-22,1,0
5462,AG,2015-12-22,1,0
5462,KN,2015-12-22,1,0
5462,MX,2015-12-22,1,0
5462,BZ,2015-12-22,1,0
5462,GT,2015-12-22,1,0
5462,HN,2015-12-22,1,0
5462,SV,2015-12-22,1,0
5462,NI,2015-12-22,0,1
5462,CR,2015-12-22,1,0
5462,PA,2015-12-22,1,0
5462,CO,2015-12-22,1,0
5462,VE,2015-12-22,0,1
5462,GY,2015-12-22,1,0
5462,SR,2015-12-22,1,0
5462,EC,2015-12-22,1,0
5462,PE,2015-12-22,1,0
5462,BR,2015-12-22,1,0
5462,BO,2015-12-22,0,1
5462,PY,2015-12-22,1,0
5462,CL,2015-12-22,1,0
5462,AR,2015-12-22,1,0
5462,UY,2015-12-22,1,0
5462,GB,2015-12-22,1,0
5462,IE,2015-12-22,1,0
5462,NL,2015-12-22,1,0
5462,BE,2015-12-22,1,0
5462,LU,2015-12-22,1,0
5462,FR,2015-12-22,1,0
5462,MC,2015-12-22,1,0
5462,LI,2015-12-22,1,0
5462,CH,2015-12-22,1,0
5462,ES,2015-12-22,1,0
5462,AD,2015-12-22,1,0
5462,PT,2015-12-22,1,0
5462,DE,2015-12-22,1,0
5462,PL,2015-12-22,1,0
5462,AT,2015-12-22,1,0
5462,HU,2015-12-22,1,0
5462,CZ,2015-12-22,1,0
5462,SK,2015-12-22,1,0
5462,IT,2015-12-22,1,0
5462,SM,2015-12-22,1,0
5462,MT,2015-12-22,1,0
5462,AL,2015-12-22,1,0
5462,ME,2015-12-22,1,0
5462,MK,2015-12-22,1,0
5462,HR,2015-12-22,1,0
5462,YU,2015-12-22,1,0
5462,SI,2015-12-22,1,0
5462,GR,2015-12-22,1,0
5462,CY,2015-12-22,1,0
5462,BG,2015-12-22,1,0
5462,MD,2015-12-22,1,0
5462,RO,2015-12-22,1,0
5462,RU,2015-12-22,1,0
5462,EE,2015-12-22,1,0
5462,LV,2015-12-22,1,0
5462,LT,2015-12-22,1,0
5462,UA,2015-12-22,1,0
5462,BY,2015-12-22,1,0
5462,AM,2015-12-22,1,0
5462,GE,2015-12-22,1,0
5462,AZ,2015-12-22,1,0
5462,FI,2015-12-22,1,0
5462,SE,2015-12-22,1,0
5462,NO,2015-12-22,1,0
5462,DK,2015-12-22,1,0
5462,IS,2015-12-22,1,0
5462,CV,2015-12-22,1,0
5462,GW,2015-12-22,1,0
5462,GQ,2015-12-22,1,0
5462,ML,2015-12-22,0,1
5462,SN,2015-12-22,1,0
5462,BJ,2015-12-22,1,0
5462,MR,2015-12-22,0,1
5462,NE,2015-12-22,0,1
5462,CI,2015-12-22,1,0
5462,GN,2015-12-22,1,0
5462,BF,2015-12-22,1,0
5462,LR,2015-12-22,1,0
5462,SL,2015-12-22,1,0
5462,GH,2015-12-22,1,0
5462,TG,2015-12-22,1,0
5462,CM,2015-12-22,1,0
5462,NG,2015-12-22,1,0
5462,GA,2015-12-22,1,0
5462,CF,2015-12-22,1,0
5462,CG,2015-12-22,1,0
5462,CD,2015-12-22,1,0
5462,KE,2015-12-22,1,0
5462,TZ,2015-12-22,1,0
5462,BI,2015-12-22,1,0
5462,RW,2015-12-22,1,0
5462,SO,2015-12-22,1,0
5462,DJ,2015-12-22,0,1
5462,ET,2015-12-22,1,0
5462,ER,2015-12-22,1,0
5462,AO,2015-12-22,1,0
5462,MZ,2015-12-22,1,0
5462,ZM,2015-12-22,1,0
5462,ZW,2015-12-22,1,0
5462,MW,2015-12-22,1,0
5462,ZA,2015-12-22,0,1
5462,"NA",2015-12-22,0,1
5462,LS,2015-12-22,1,0
5462,MG,2015-12-22,1,0
5462,KM,2015-12-22,1,0
5462,MU,2015-12-22,1,0
5462,MA,2015-12-22,0,1
5462,DZ,2015-12-22,0,1
5462,TN,2015-12-22,0,1
5462,LY,2015-12-22,0,1
5462,SD,2015-12-22,0,1
5462,SS,2015-12-22,1,0
5462,TR,2015-12-22,0,1
5462,IQ,2015-12-22,0,1
5462,EG,2015-12-22,0,1
5462,SY,2015-12-22,0,1
5462,LB,2015-12-22,0,1
5462,JO,2015-12-22,0,1
5462,IL,2015-12-22,1,0
5462,SA,2015-12-22,0,1
5462,YE,2015-12-22,0,1
5462,KW,2015-12-22,0,1
5462,BH,2015-12-22,0,1
5462,QA,2015-12-22,0,1
5462,AE,2015-12-22,0,1
5462,OM,2015-12-22,0,1
5462,AF,2015-12-22,0,1
5462,TM,2015-12-22,1,0
5462,TJ,2015-12-22,1,0
5462,KG,2015-12-22,1,0
5462,UZ,2015-12-22,1,0
5462,KZ,2015-12-22,1,0
5462,CN,2015-12-22,1,0
5462,MN,2015-12-22,1,0
5462,KP,2015-12-22,0,1
5462,KR,2015-12-22,1,0
5462,JP,2015-12-22,1,0
5462,IN,2015-12-22,1,0
5462,BT,2015-12-22,1,0
5462,PK,2015-12-22,0,1
5462,BD,2015-12-22,0,1
5462,MM,2015-12-22,1,0
5462,LK,2015-12-22,1,0
5462,MV,2015-12-22,0,1
5462,NP,2015-12-22,1,0
5462,KH,2015-12-22,1,0
5462,VN,2015-12-22,1,0
5462,MY,2015-12-22,0,1
5462,SG,2015-12-22,1,0
5462,BN,2015-12-22,0,1
5462,PH,2015-12-22,1,0
5462,ID,2015-12-22,0,1
5462,TL,2015-12-22,1,0
5462,AU,2015-12-22,1,0
5462,PG,2015-12-22,1,0
5462,NZ,2015-12-22,1,0
5462,VU,2015-12-22,1,0
5462,SB,2015-12-22,1,0
5462,TV,2015-12-22,1,0
5462,FJ,2015-12-22,1,0
5462,MH,2015-12-22,1,0
5462,FM,2015-12-22,1,0
5490,AF,2016-12-21,1,0
5490,AL,2016-12-21,1,0
5491,AL,2016-12-21,1,0
5490,DZ,2016-12-21,1,0
5491,DZ,2016-12-21,0,0
5490,AD,2016-12-21,1,0
5491,AD,2016-12-21,1,0
5490,AO,2016-12-21,1,0
5491,AO,2016-12-21,1,0
5490,AG,2016-12-21,1,0
5491,AG,2016-12-21,1,0
5490,AR,2016-12-21,1,0
5491,AR,2016-12-21,1,0
5490,AM,2016-12-21,1,0
5491,AM,2016-12-21,1,0
5490,AU,2016-12-21,0,0
5491,AU,2016-12-21,1,0
5490,AZ,2016-12-21,1,0
5491,AZ,2016-12-21,1,0
5490,BS,2016-12-21,1,0
5491,BS,2016-12-21,1,0
5490,BH,2016-12-21,1,0
5491,BH,2016-12-21,0,0
5490,BD,2016-12-21,1,0
5491,BD,2016-12-21,1,0
5490,BB,2016-12-21,1,0
5491,BB,2016-12-21,1,0
5490,BY,2016-12-21,1,0
5491,BY,2016-12-21,1,0
5490,BE,2016-12-21,1,0
5491,BE,2016-12-21,1,0
5490,BZ,2016-12-21,1,0
5491,BZ,2016-12-21,1,0
5490,BJ,2016-12-21,1,0
5491,BJ,2016-12-21,1,0
5490,BT,2016-12-21,1,0
5491,BT,2016-12-21,1,0
5490,BO,2016-12-21,1,0
5491,BO,2016-12-21,0,0
5490,BA,2016-12-21,1,0
5491,BA,2016-12-21,1,0
5490,BW,2016-12-21,1,0
5491,BW,2016-12-21,1,0
5490,BR,2016-12-21,1,0
5491,BR,2016-12-21,1,0
5490,BN,2016-12-21,1,0
5491,BN,2016-12-21,0,0
